Unique_Squirrel_Id,Latitude,Longitude,Shift,Date,Age,Location,Specific_Location,Primary_Fur_Color,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
35E-PM-1006-01,40.79315291,-73.9572192,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
9G-AM-1007-04,40.77145348,-73.97123089,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,False,False,False,Grooming,False,False,False,False,False,False,True,False
5D-PM-1018-03,40.77016716,-73.97586761,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
14F-PM-1012-06,40.77663562,-73.96905886,PM,2018-10-12,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,True,False,True,False
23F-AM-1018-01,40.78340517,-73.96384634,AM,2018-10-18,Adult,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,True,False
39A-PM-1014-02,40.7976368,-73.95976428,PM,2018-10-14,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
13A-PM-1014-03,40.77710356,-73.97456914,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
10B-AM-1006-02,40.7744175,-73.97487064,AM,2018-10-06,Juvenile,Above Ground,High in a tree,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
38B-AM-1019-01,40.79694095,-73.9597206,AM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
9G-PM-1007-06,40.77197032,-73.97108659,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
40B-AM-1019-02,40.79827379,-73.95853564,AM,2018-10-19,Juvenile,Ground Plane,,Gray,True,True,False,False,False,,False,False,False,False,True,False,False,False
35D-PM-1013-04,40.79341239,-73.95877018,PM,2018-10-13,Juvenile,,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
10G-PM-1017-10,40.77238891,-73.97072741,PM,2018-10-17,Adult,Ground Plane,,Gray,False,True,False,False,False,Playing (With #9),False,False,False,False,False,False,True,False
13C-AM-1010-04,40.77640438,-73.97200651,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
32C-PM-1013-12,40.79215844,-73.96180646,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,True,True,False,False
37F-PM-1014-01,40.79456691,-73.95544324,PM,2018-10-14,,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
31D-PM-1006-04,40.7907862,-73.96137805,PM,2018-10-06,Adult,Above Ground,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
15I-PM-1012-03,40.77599587,-73.96469014,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
19C-PM-1018-04,40.78180382,-73.96908283,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
10F-PM-1019-12,40.77247363,-73.97087759,PM,2018-10-19,Adult,Ground Plane,,Black,True,False,False,False,True,,False,False,False,False,False,False,False,True
18C-PM-1018-01,40.78081395,-73.96910507,PM,2018-10-18,,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,True,False
7B-AM-1008-11,40.7728494,-73.97684346,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
40E-AM-1014-02,40.7970895,-73.95538118,AM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,True,False,True,False
38B-AM-1019-05,40.79638523,-73.95884684,AM,2018-10-19,Adult,Above Ground,,Gray,False,False,True,False,False,Sitting Still,False,True,False,False,False,False,False,False
3B-AM-1010-09,40.76930018,-73.97881382,AM,2018-10-10,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
19B-AM-1019-02,40.78152775,-73.9700162,AM,2018-10-19,Juvenile,Ground Plane,,Gray,True,False,False,True,False,Posing,False,False,False,False,False,False,True,True
41B-AM-1010-07,40.79909738,-73.95705288,AM,2018-10-10,Adult,Above Ground,,Cinnamon,False,False,False,False,False,,True,False,False,True,False,True,False,False
4G-AM-1006-02,40.76812579,-73.97354895,AM,2018-10-06,,Above Ground,tree,Gray,False,False,False,False,False,Sitting In Tree,False,False,False,False,False,False,True,False
12F-PM-1007-04,40.77430704,-73.9695508,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-08,40.76937081,-73.97871051,AM,2018-10-10,Juvenile,Above Ground,,Gray,False,False,True,False,False,Together W/ #7,False,False,False,False,False,False,True,False
17H-PM-1007-02,40.7777806,-73.96516549,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,True,False,False,True,False
38G-PM-1020-01,40.79412726,-73.95376913,PM,2018-10-20,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,True,False,False,False,True
4D-PM-1008-06,40.76917253,-73.976484,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,True,False,False,True,False
3G-PM-1013-01,40.76736626,-73.97377736,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
15H-PM-1008-03,40.77604028,-73.96579698,PM,2018-10-08,Adult,Ground Plane,lawn moving east over Park path,Gray,False,False,False,False,False,Not Sure Walk-Pause-Walk,False,False,False,False,False,False,True,False
14G-PM-1013-01,40.77541866,-73.96793363,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
5D-AM-1020-01,40.76964206,-73.97611071,AM,2018-10-20,Adult,Above Ground,,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5C-AM-1006-02,40.7709678,-73.97716147,AM,2018-10-06,Adult,Above Ground,,Cinnamon,True,False,True,True,False,,False,False,False,False,False,False,True,False
42H-AM-1019-02,40.79731068,-73.95107476,AM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
38A-PM-1013-03,40.79735227,-73.95980158,PM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
7G-PM-1018-05,40.77036926,-73.97187291,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
31A-AM-1010-05,40.79135321,-73.96387746,AM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,True,Jumping,False,False,False,True,True,False,True,False
22C-AM-1013-03,40.78371037,-73.96795382,AM,2018-10-13,Juvenile,Ground Plane,,Cinnamon,False,False,False,True,True,Eating (Mushroom),False,False,False,False,False,False,False,True
36F-PM-1012-04,40.79360555,-73.95647241,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
30D-AM-1017-02,40.78924319,-73.96136434,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
5C-AM-1006-03,40.77099613,-73.97708244,AM,2018-10-06,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
13H-PM-1010-05,40.77464928,-73.96776462,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
10F-PM-1019-02,40.7725506,-73.97107602,PM,2018-10-19,Juvenile,Ground Plane,"Behind fence, grass",Gray,True,False,False,False,False,,False,False,False,False,True,False,False,True
5I-PM-1008-01,40.76769026,-73.97112985,PM,2018-10-08,Adult,Above Ground,in tree by arsenal - climbing,Black,False,False,True,True,False,,False,False,False,True,False,False,False,False
16D-PM-1010-13,40.77835478,-73.97027558,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
21G-AM-1014-07,40.78097479,-73.96388372,AM,2018-10-14,Adult,Above Ground,,Gray,False,True,True,False,False,,False,False,False,False,False,False,False,False
22B-PM-1014-05,40.78384726,-73.96836749,PM,2018-10-14,,Ground Plane,,Gray,False,False,False,True,False,Eating (Eats With Head Tilted Far To The Right (Tooth Issue?)),False,False,False,False,False,False,False,False
3D-AM-1006-08,40.76798951,-73.97725766,AM,2018-10-06,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,False,True,False,False
39H-AM-1007-01,40.79499117,-73.95196399,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
6D-PM-1020-01,40.77024115,-73.97542704,PM,2018-10-20,Adult,Ground Plane,Baseball field,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
12E-PM-1018-06,40.77487029,-73.97123273,PM,2018-10-18,Juvenile,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,True,False,True,False
14D-PM-1019-04,40.77730531,-73.97123187,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
3E-PM-1008-03,40.76824045,-73.97612099,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
17F-PM-1020-03,40.77877523,-73.96718161,PM,2018-10-20,Adult,Above Ground,,Gray,False,False,True,True,False,,False,False,False,False,False,False,False,False
22D-PM-1012-04,40.78393843,-73.96657091,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8A-AM-1013-03,40.77323995,-73.97702736,AM,2018-10-13,Juvenile,Above Ground,fence,,True,True,True,True,False,Playing Tag Together,False,False,False,False,False,True,False,False
7E-AM-1006-03,40.77137326,-73.97370917,AM,2018-10-06,Adult,Ground Plane,under a tree,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
42G-PM-1014-03,40.79750763,-73.95205925,PM,2018-10-14,Adult,Above Ground,on fence,Cinnamon,True,False,False,False,False,Prancing,False,False,False,False,False,False,False,True
28C-PM-1006-02,40.78873409,-73.96384227,PM,2018-10-06,Adult,Ground Plane,Near rock,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
2D-AM-1007-03,40.76764212,-73.97756817,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
32E-AM-1007-10,40.79058878,-73.95981553,AM,2018-10-07,Adult,Ground Plane,,Black,False,False,False,False,True,,False,False,False,False,False,False,False,False
12C-AM-1013-03,40.77532945,-73.97286608,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,Burying,False,False,False,False,False,False,True,False
8F-PM-1012-04,40.77142602,-73.97241624,PM,2018-10-12,Adult,Above Ground,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
2H-AM-1006-02,40.76599632,-73.97314981,AM,2018-10-06,Adult,Ground Plane,,Gray,False,True,True,False,False,,False,False,False,False,False,True,False,False
36I-AM-1017-05,40.79241672,-73.95278082,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,True
32B-AM-1017-03,40.79215249,-73.96241846,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,True,True,True
37E-PM-1006-04,40.79494014,-73.95683431,PM,2018-10-06,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,False,False
12B-AM-1007-02,40.77581343,-73.97414014,AM,2018-10-07,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,True,False,False,True,False
4E-PM-1008-08,40.76832117,-73.97535743,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
14A-PM-1014-01,40.77863384,-73.97372661,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
15F-PM-1010-07,40.77674096,-73.96789566,PM,2018-10-10,Adult,Above Ground,on fence,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-PM-1013-07,40.77420357,-73.97609423,PM,2018-10-13,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,True,False
8C-PM-1013-05,40.77259574,-73.97584649,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,True,False,False,True,False
6B-PM-1017-04,40.77177088,-73.97670805,PM,2018-10-17,Adult,Ground Plane,,Gray,True,True,False,False,True,,False,False,False,False,False,False,False,False
5D-AM-1020-02,40.77035731,-73.97602565,AM,2018-10-20,Adult,Ground Plane,,Gray,False,False,True,False,True,Small Jumps,False,False,False,False,False,False,False,False
40A-AM-1010-04,40.79826325,-73.95902366,AM,2018-10-10,Adult,Ground Plane,bottom great hill,Gray,False,False,False,False,True,,False,False,False,True,False,False,True,True
4E-AM-1020-01,40.7685619,-73.97547788,AM,2018-10-20,Adult,Above Ground,,Gray,False,False,True,False,False,Sitting Very Still,False,False,False,False,False,False,True,False
32E-AM-1007-01,40.7903443,-73.95976488,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,True
32E-PM-1017-04,40.79070739,-73.95894143,PM,2018-10-17,Adult,Ground Plane,treed area,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,True
2D-PM-1012-02,40.76809316,-73.97798057,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,True,False,False
6F-PM-1008-05,40.76945846,-73.97331177,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
10B-PM-1014-02,40.77432841,-73.97517294,PM,2018-10-14,Adult,Above Ground,gingko tree by traffic light in front of Strawberry Fields,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,False
3C-PM-1008-02,40.76849186,-73.97863393,PM,2018-10-08,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
7F-AM-1008-02,40.77030227,-73.97267477,AM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
38D-AM-1017-02,40.79642211,-73.95708176,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,False,Hiding In Log,False,False,False,False,False,False,True,False
10C-PM-1013-04,40.77496286,-73.97442067,PM,2018-10-13,,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
26I-PM-1010-02,40.78475916,-73.95896271,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,Hiding Food,False,False,False,False,True,False,True,False
10A-AM-1006-03,40.77516408,-73.97622466,AM,2018-10-06,Juvenile,Ground Plane,Bridle Path lawn,Cinnamon,False,False,False,True,False,,False,False,False,False,False,False,False,False
1B-AM-1012-07,40.76768251,-73.98006691,AM,2018-10-12,Adult,Above Ground,on tree trunk,Cinnamon,False,True,True,False,False,,False,False,False,False,False,False,True,False
9A-PM-1010-04,40.77413166,-73.97679812,PM,2018-10-10,,Above Ground,,Cinnamon,True,False,True,False,False,,False,False,False,False,False,False,True,False
3D-AM-1006-03,40.7684036,-73.97733171,AM,2018-10-06,Juvenile,Ground Plane,on top [of] a big rock/boulder in the area,Cinnamon,True,False,True,False,False,Climbing (Rock),False,False,False,False,False,True,False,False
37H-AM-1018-03,40.79325642,-73.95343334,AM,2018-10-18,Adult,Above Ground,in a tree with red berries,Gray,False,False,False,True,False,,False,True,False,False,False,False,False,True
7F-AM-1008-09,40.77060961,-73.97269581,AM,2018-10-08,Adult,Above Ground,,Gray,False,False,True,False,False,Playing W/ #8,False,False,False,False,False,False,True,False
6A-AM-1006-06,40.77247692,-73.97843612,AM,2018-10-06,Adult,Above Ground,tree,Gray,False,False,True,False,False,,True,False,False,False,False,False,False,False
32I-AM-1013-05,40.78897393,-73.95528612,AM,2018-10-13,Adult,Above Ground,In and below shrub,Cinnamon,False,False,True,False,True,,False,False,False,True,False,False,True,False
7H-PM-1006-02,40.76958855,-73.97128762,PM,2018-10-06,Adult,Above Ground,tree,Gray,True,False,True,True,True,,False,False,False,False,False,False,True,False
2E-PM-1014-05,40.76705382,-73.97710692,PM,2018-10-14,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
12F-AM-1020-02,40.77438147,-73.96987147,AM,2018-10-20,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
14E-AM-1008-01,40.77676039,-73.96910949,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,True,False,Walking,False,False,False,False,False,False,False,True
4B-PM-1018-03,40.76973728,-73.9786481,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,True,False,False
5E-PM-1012-02,40.76969983,-73.97547423,PM,2018-10-12,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,False,False,True,False
15F-AM-1007-09,40.77686127,-73.96810728,AM,2018-10-07,Adult,Above Ground,,Cinnamon,False,False,True,False,True,,False,False,False,False,False,False,False,True
31F-PM-1007-01,40.78917086,-73.95914004,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,True,False
8B-PM-1012-03,40.77307863,-73.97671916,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
23D-AM-1013-01,40.78440856,-73.96612629,AM,2018-10-13,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,True,False,False
39H-PM-1013-01,40.79493734,-73.95219501,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
38C-AM-1019-04,40.7960605,-73.95792186,AM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,True,True,False,False,False,False,True,False
30B-PM-1019-08,40.79095324,-73.96398329,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,True,True,True,,False,False,False,False,False,False,False,True
4F-PM-1013-04,40.76865204,-73.9744679,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
